input_name;processor;operation;input_width;input_height;output_width;output_height;batch_size;time
640x360.mp4;CPU;RESIZE;640;360;1600;900;100;10181
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14271
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14169
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14301
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14090
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14244
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13962
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14059
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14201
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13978
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14307
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14012
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14009
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13979
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13965
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13893
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13967
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14169
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13877
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;14072
640x360.mp4;CPU;RESIZE;640;360;1920;1080;100;13890
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3414
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3540
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3326
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3193
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3204
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3169
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3194
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3199
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3564
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3479
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3295
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3186
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3206
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3250
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3210
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3213
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3273
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3193
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3187
1280x720.mp4;CPU;RESIZE;1280;720;640;360;100;3202
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7460
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7185
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7197
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7250
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7184
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7322
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7142
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7249
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7243
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7295
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7142
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7351
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7421
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7296
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7361
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7180
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7273
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7609
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7199
1280x720.mp4;CPU;RESIZE;1280;720;1280;720;100;7321
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11248
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11280
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11167
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11241
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11291
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11241
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11262
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11235
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11213
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11430
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11219
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11216
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11398
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11303
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11284
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11255
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11191
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11228
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11191
1280x720.mp4;CPU;RESIZE;1280;720;1600;900;100;11169
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15246
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15173
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15183
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15078
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15092
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15045
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15264
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15254
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15362
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15203
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15290
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15010
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15129
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15107
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15186
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15141
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;16599
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15431
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15388
1280x720.mp4;CPU;RESIZE;1280;720;1920;1080;100;15155
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;4263
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;4064
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3826
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;4283
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3958
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3820
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3833
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3802
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3823
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3789
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3840
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3885
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3819
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3826
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3810
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3830
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3823
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3833
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3966
1600x900.mp4;CPU;RESIZE;1600;900;640;360;100;3807
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8407
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8663
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8669
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8523
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8790
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8583
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;9034
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8603
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8613
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8675
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8764
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8688
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8770
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;9284
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8618
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8743
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8716
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8872
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8603
1600x900.mp4;CPU;RESIZE;1600;900;1280;720;100;8662
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12403
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11733
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12163
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12174
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11626
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12350
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11824
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12127
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12211
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11821
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12241
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12131
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11795
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12310
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12055
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12361
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12264
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11905
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;12026
1600x900.mp4;CPU;RESIZE;1600;900;1600;900;100;11840
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16115
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16364
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16358
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16572
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16476
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16079
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16573
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16107
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16367
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16069
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16654
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16491
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16763
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16447
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16699
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16151
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16429
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16315
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16763
1600x900.mp4;CPU;RESIZE;1600;900;1920;1080;100;16285
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;5290
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4660
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4716
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4666
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4687
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4785
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4647
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4791
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4654
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4714
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4704
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4701
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4686
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4705
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4739
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4702
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4669
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4651
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4728
1920x1080.mp4;CPU;RESIZE;1920;1080;640;360;100;4674
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;9858
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10593
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10796
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10424
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10624
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10702
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10219
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10116
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10480
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10631
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10140
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;9988
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10270
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10739
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10401
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10496
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10488
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10124
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10123
1920x1080.mp4;CPU;RESIZE;1920;1080;1280;720;100;10032
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15582
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15424
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15046
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15160
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15084
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15132
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15105
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15074
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15227
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;14799
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15009
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15377
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15006
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15278
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15313
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15182
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15016
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;14401
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;14923
1920x1080.mp4;CPU;RESIZE;1920;1080;1600;900;100;15036
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18764
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18497
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18725
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18955
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;17991
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18583
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18649
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18809
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18067
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18832
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18993
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18396
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18605
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18254
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;19305
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18092
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18602
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18290
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18543
1920x1080.mp4;CPU;RESIZE;1920;1080;1920;1080;100;18840
